league,season,team,age,Playing Time_born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG
GER-Bundesliga,0607,Dortmund,547,0,461,374,33581,373.1,40,27,67,37,3,3,64,2,0.0,0.0,0.0,0.0,0,0,0,1.56,1.36,2.92,1.45,2.82,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0607,Eint Frankfurt,705,0,462,374,33529,372.7,45,28,73,43,2,2,49,7,0.0,0.0,0.0,0.0,0,0,0,2.23,2.07,4.29,2.14,4.2,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0607,Energie Cottbus,665,0,474,374,33605,373.3,36,21,57,33,3,4,88,3,0.0,0.0,0.0,0.0,0,0,0,1.4,1.0,2.42,1.3,2.32,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0607,Gladbach,757,0,466,374,33650,373.9,22,15,37,21,1,1,65,3,0.0,0.0,0.0,0.0,0,0,0,1.46,1.1600000000000001,2.62,1.37,2.5300000000000002,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0607,Hamburger SV,742,0,473,374,33529,372.5,42,26,68,37,5,7,68,7,0.0,0.0,0.0,0.0,0,0,0,2.99,1.48,4.47,2.75,4.22,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0607,Hannover 96,576,0,471,374,33609,373.4,41,31,72,39,2,3,52,3,0.0,0.0,0.0,0.0,0,0,0,2.19,1.26,3.45,2.12,3.38,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0607,Hertha BSC,686,0,474,374,33564,373.0,50,35,85,49,1,4,80,7,0.0,0.0,0.0,0.0,0,0,0,2.5,2.66,5.15,2.47,5.11,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0607,Leverkusen,589,0,461,374,33472,371.8,51,39,90,49,2,2,80,7,0.0,0.0,0.0,0.0,0,0,0,2.47,1.55,4.02,2.38,3.94,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0607,Mainz 05,743,0,473,374,33655,374.0,34,17,51,27,7,8,59,2,0.0,0.0,0.0,0.0,0,0,0,2.68,1.05,3.73,2.23,3.27,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0607,Nürnberg,611,0,470,374,33605,373.1,41,27,68,38,3,4,66,2,0.0,0.0,0.0,0.0,0,0,0,2.54,1.52,4.04,2.34,3.84,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0607,Schalke 04,591,0,471,374,33563,372.90000000000003,50,40,90,49,1,3,65,2,0.0,0.0,0.0,0.0,0,0,0,2.46,2.17,4.61,2.42,4.57,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0607,Stuttgart,615,0,471,374,33540,372.7,60,47,107,60,0,2,55,6,0.0,0.0,0.0,0.0,0,0,0,3.12,3.11,6.21,3.12,6.21,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0607,Werder Bremen,595,0,470,374,33660,374.1,74,59,133,73,1,4,65,0,0.0,0.0,0.0,0.0,0,0,0,4.8,3.14,7.92,4.77,7.89,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0607,Wolfsburg,645,0,464,374,33598,373.6,35,27,62,34,1,2,66,1,0.0,0.0,0.0,0.0,0,0,0,2.5700000000000003,1.47,4.04,2.5100000000000002,3.98,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0708,Arminia,727,0,464,374,33654,373.8,34,17,51,33,1,3,57,1,0.0,0.0,0.0,0.0,0,0,0,2.12,0.98,3.06,2.0700000000000003,3.02,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0708,Bayern Munich,576,0,464,374,33577,372.9,68,45,113,66,2,4,50,3,0.0,0.0,0.0,0.0,0,0,0,3.17,2.16,5.33,3.09,5.25,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0708,Bochum,668,0,474,374,33624,373.5,46,25,71,44,2,2,68,1,0.0,0.0,0.0,0.0,0,0,0,3.4,1.86,5.26,3.33,5.19,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0708,Dortmund,796,0,468,374,33554,372.8,48,25,73,47,1,2,69,6,0.0,0.0,0.0,0.0,0,0,0,2.57,1.1400000000000001,3.72,2.51,3.67,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0708,Eint Frankfurt,707,0,453,374,33660,374.2,42,24,66,40,2,2,57,0,0.0,0.0,0.0,0.0,0,0,0,3.88,1.88,5.76,3.81,5.7,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0708,Energie Cottbus,704,0,470,374,33612,373.4,35,18,53,32,3,3,72,1,0.0,0.0,0.0,0.0,0,0,0,2.0100000000000002,1.25,3.2600000000000002,1.92,3.16,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0708,Hamburger SV,629,0,474,374,33602,373.5,47,29,76,44,3,4,55,4,0.0,0.0,0.0,0.0,0,0,0,1.99,1.3,3.28,1.88,3.18,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0708,Hannover 96,678,0,474,374,33493,372.3,53,23,76,48,5,6,72,5,0.0,0.0,0.0,0.0,0,0,0,2.69,1.51,4.2,2.52,4.04,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0708,Hansa Rostock,683,0,472,374,33660,374.0,29,15,44,28,1,1,62,0,0.0,0.0,0.0,0.0,0,0,0,1.82,0.7200000000000001,2.5300000000000002,1.79,2.5,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0708,Hertha BSC,681,0,471,374,33660,373.9,38,18,56,34,4,5,55,0,0.0,0.0,0.0,0.0,0,0,0,3.99,1.13,5.140000000000001,3.86,5.0,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0708,Karlsruher,560,0,460,374,33656,373.8,37,23,60,37,0,1,59,1,0.0,0.0,0.0,0.0,0,0,0,1.84,1.24,3.09,1.84,3.09,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0708,Leverkusen,610,0,472,374,33621,373.7,53,30,83,47,6,6,65,2,0.0,0.0,0.0,0.0,0,0,0,2.85,1.86,4.69,2.49,4.34,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0708,MSV Duisburg,788,0,470,374,33593,373.1,36,15,51,34,2,2,90,5,0.0,0.0,0.0,0.0,0,0,0,2.87,0.96,3.8000000000000003,2.8,3.73,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0708,Nürnberg,693,0,460,374,33530,372.5,35,18,53,32,3,4,65,3,0.0,0.0,0.0,0.0,0,0,0,1.84,1.0,2.85,1.7,2.71,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0708,Schalke 04,636,0,469,374,33660,374.0,52,30,82,50,2,2,57,1,0.0,0.0,0.0,0.0,0,0,0,5.97,1.94,7.91,5.91,7.84,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0708,Stuttgart,677,0,469,374,33430,371.5,56,29,85,53,3,3,66,6,0.0,0.0,0.0,0.0,0,0,0,5.8,1.58,7.39,5.6899999999999995,7.27,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0708,Werder Bremen,689,0,464,374,33543,372.7,75,39,114,71,4,6,71,7,0.0,0.0,0.0,0.0,0,0,0,7.76,2.68,10.44,7.62,10.299999999999999,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0708,Wolfsburg,752,0,472,374,33610,373.5,56,31,87,54,2,3,64,3,0.0,0.0,0.0,0.0,0,0,0,3.27,1.31,4.56,3.17,4.47,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0809,Arminia,613,0,458,374,33614,373.4,27,16,43,25,2,3,70,4,0.0,0.0,0.0,0.0,0,0,0,2.12,1.07,3.1799999999999997,1.97,3.04,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0809,Bayern Munich,600,0,465,374,33574,372.9,70,48,118,65,5,7,67,3,0.0,0.0,0.0,0.0,0,0,0,3.8,2.39,6.18,3.55,5.92,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0809,Bochum,733,0,468,374,33490,372.1,38,27,65,37,1,1,84,6,0.0,0.0,0.0,0.0,0,0,0,2.68,1.7000000000000002,4.38,2.63,4.34,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0809,Dortmund,734,0,473,374,33579,373.1,58,38,96,52,6,6,51,5,0.0,0.0,0.0,0.0,0,0,0,2.79,1.92,4.71,2.5,4.42,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0809,Eint Frankfurt,715,0,454,374,33546,372.8,38,28,66,36,2,2,77,3,0.0,0.0,0.0,0.0,0,0,0,2.26,1.6400000000000001,3.9,2.17,3.82,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0809,Energie Cottbus,692,0,475,374,33547,373.1,29,19,48,28,1,2,74,3,0.0,0.0,0.0,0.0,0,0,0,1.95,0.97,2.9,1.91,2.86,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0809,Gladbach,876,0,473,374,33660,374.2,38,22,60,33,5,7,71,0,0.0,0.0,0.0,0.0,0,0,0,2.8200000000000003,1.07,3.87,2.64,3.7,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0809,Hamburger SV,651,0,460,374,33636,373.7,48,30,78,46,2,2,80,3,0.0,0.0,0.0,0.0,0,0,0,2.15,1.81,3.96,2.08,3.88,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0809,Hannover 96,782,0,475,374,33621,373.40000000000003,49,35,84,46,3,4,60,4,0.0,0.0,0.0,0.0,0,0,0,2.68,2.0,4.69,2.5300000000000002,4.54,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0809,Hertha BSC,619,0,469,374,33659,374.1,48,33,81,47,1,3,62,1,0.0,0.0,0.0,0.0,0,0,0,2.87,2.25,5.13,2.84,5.1,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0809,Hoffenheim,596,0,471,374,33549,372.9,63,39,102,55,8,10,78,6,0.0,0.0,0.0,0.0,0,0,0,4.6,2.0300000000000002,6.62,3.16,5.18,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0809,Karlsruher,675,0,470,374,33618,373.6,30,22,52,29,1,2,68,2,0.0,0.0,0.0,0.0,0,0,0,1.96,1.4,3.3600000000000003,1.92,3.3200000000000003,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0809,Köln,653,0,469,374,33603,373.4,34,20,54,32,2,3,74,4,0.0,0.0,0.0,0.0,0,0,0,1.87,1.15,3.04,1.81,2.97,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0809,Leverkusen,628,0,462,374,33497,372.2,58,42,100,54,4,4,64,5,0.0,0.0,0.0,0.0,0,0,0,3.5,2.71,6.220000000000001,2.93,5.66,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0809,Schalke 04,582,0,459,374,33531,372.5,46,36,82,44,2,5,68,6,0.0,0.0,0.0,0.0,0,0,0,1.8800000000000001,1.61,3.5,1.81,3.43,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0809,Stuttgart,674,0,469,374,33660,374.0,62,42,104,61,1,1,69,0,0.0,0.0,0.0,0.0,0,0,0,2.95,2.3200000000000003,5.25,2.83,5.13,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0809,Werder Bremen,654,0,463,374,33551,372.8,62,35,97,59,3,4,55,4,0.0,0.0,0.0,0.0,0,0,0,3.34,1.87,5.23,3.2199999999999998,5.09,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0809,Wolfsburg,670,0,473,374,33623,373.3,79,48,127,70,9,10,58,2,0.0,0.0,0.0,0.0,0,0,0,4.609999999999999,2.35,6.95,4.23,6.57,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0910,Bayern Munich,640,0,466,374,33611,373.5,68,44,112,66,2,3,46,1,0.0,0.0,0.0,0.0,0,0,0,3.24,3.1799999999999997,6.4399999999999995,3.14,6.34,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0910,Bochum,734,0,471,374,33556,372.7,31,21,52,31,0,0,71,4,0.0,0.0,0.0,0.0,0,0,0,2.19,1.49,3.65,2.19,3.65,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0910,Dortmund,601,0,473,374,33660,373.8,51,32,83,48,3,4,50,0,0.0,0.0,0.0,0.0,0,0,0,5.220000000000001,1.56,6.77,5.13,6.68,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0910,Eint Frankfurt,745,0,461,374,33526,372.7,47,26,73,45,2,3,64,5,0.0,0.0,0.0,0.0,0,0,0,8.8,1.21,9.97,8.700000000000001,9.88,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0910,Freiburg,677,0,470,374,33660,374.0,34,20,54,33,1,1,52,0,0.0,0.0,0.0,0.0,0,0,0,1.82,1.1,2.92,1.77,2.87,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0910,Gladbach,609,0,467,374,33629,373.8,39,23,62,38,1,1,48,1,0.0,0.0,0.0,0.0,0,0,0,3.9699999999999998,1.46,5.46,3.9099999999999997,5.3999999999999995,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0910,Hamburger SV,654,0,466,374,33571,373.2,54,30,84,52,2,2,56,3,0.0,0.0,0.0,0.0,0,0,0,6.89,1.5,8.379999999999999,6.81,8.3,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0910,Hannover 96,818,0,472,375,33668,373.8,40,24,64,38,2,2,69,3,0.0,0.0,0.0,0.0,0,0,0,2.72,1.68,4.43,2.64,4.3500000000000005,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0910,Hertha BSC,703,0,447,374,33643,373.9,34,18,52,34,0,1,57,2,0.0,0.0,0.0,0.0,0,0,0,1.6199999999999999,0.97,2.57,1.6199999999999999,2.57,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0910,Hoffenheim,640,0,470,374,33608,373.4,44,24,68,39,5,6,66,3,0.0,0.0,0.0,0.0,0,0,0,2.81,0.9500000000000001,3.76,2.65,3.6100000000000003,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0910,Köln,655,0,459,374,33636,373.8,32,22,54,31,1,1,72,4,0.0,0.0,0.0,0.0,0,0,0,2.55,1.52,4.05,2.51,4.01,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0910,Leverkusen,576,0,464,374,33511,372.2,65,35,100,61,4,4,70,4,0.0,0.0,0.0,0.0,0,0,0,3.75,1.62,5.4,3.46,5.11,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0910,Mainz 05,762,0,475,374,33413,371.3,36,12,48,34,2,2,60,4,0.0,0.0,0.0,0.0,0,0,0,2.79,1.18,3.99,2.68,3.87,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0910,Nürnberg,654,0,469,374,33651,374.0,32,22,54,31,1,1,58,2,0.0,0.0,0.0,0.0,0,0,0,1.9,1.63,3.52,1.83,3.46,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0910,Schalke 04,684,0,467,374,33657,373.9,53,35,88,48,5,5,62,1,0.0,0.0,0.0,0.0,0,0,0,4.51,2.0100000000000002,6.54,4.32,6.34,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0910,Stuttgart,702,0,469,374,33653,373.7,50,30,80,48,2,3,73,2,0.0,0.0,0.0,0.0,0,0,0,3.17,1.69,4.86,2.91,4.6,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0910,Werder Bremen,635,0,461,374,33652,373.8,70,44,114,64,6,7,54,2,0.0,0.0,0.0,0.0,0,0,0,3.8,1.8800000000000001,5.68,3.6,5.47,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,0910,Wolfsburg,665,0,455,374,33602,373.5,62,37,99,58,4,5,61,1,0.0,0.0,0.0,0.0,0,0,0,3.27,1.46,4.72,3.14,4.59,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1011,Bayern Munich,623,0,451,374,33643,373.8,77,54,131,74,3,6,43,2,0.0,0.0,0.0,0.0,0,0,0,3.92,2.8200000000000003,6.720000000000001,3.82,6.62,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1011,Dortmund,562,0,474,374,33655,373.9,63,42,105,63,0,3,41,1,0.0,0.0,0.0,0.0,0,0,0,2.79,1.9100000000000001,4.69,2.79,4.69,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1011,Eint Frankfurt,662,0,468,374,33602,373.2,31,20,51,27,4,4,75,3,0.0,0.0,0.0,0.0,0,0,0,1.67,1.0,2.65,1.53,2.52,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1011,Freiburg,672,0,469,374,33578,373.0,38,21,59,34,4,6,48,3,0.0,0.0,0.0,0.0,0,0,0,1.9300000000000002,1.21,3.1500000000000004,1.8,3.02,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1011,Gladbach,692,0,459,374,33455,371.8,47,29,76,43,4,4,55,8,0.0,0.0,0.0,0.0,0,0,0,2.65,1.63,4.27,2.53,4.15,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1011,Hamburger SV,645,0,461,374,33627,373.6,45,28,73,42,3,3,54,2,0.0,0.0,0.0,0.0,0,0,0,3.1,1.64,4.73,2.97,4.6,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1011,Hannover 96,588,0,470,374,33489,371.9,48,30,78,45,3,3,60,5,0.0,0.0,0.0,0.0,0,0,0,3.62,1.23,4.86,3.52,4.76,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1011,Hoffenheim,643,0,468,374,33581,373.5,48,27,75,43,5,5,63,4,0.0,0.0,0.0,0.0,0,0,0,3.04,1.22,4.28,2.78,4.0,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1011,Kaiserslautern,616,0,467,374,33580,372.9,47,32,79,46,1,2,63,4,0.0,0.0,0.0,0.0,0,0,0,2.9,1.54,4.43,2.85,4.38,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1011,Köln,740,0,470,374,33572,373.1,47,25,72,45,2,2,79,1,0.0,0.0,0.0,0.0,0,0,0,2.6,1.47,4.0600000000000005,2.53,4.0,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1011,Leverkusen,518,0,475,374,33657,374.1,62,39,101,56,6,6,57,1,0.0,0.0,0.0,0.0,0,0,0,3.48,2.68,6.18,3.28,5.9799999999999995,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1011,Mainz 05,674,0,475,374,33615,373.5,49,37,86,46,3,5,54,1,0.0,0.0,0.0,0.0,0,0,0,4.16,1.88,6.04,4.05,5.93,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1011,Nürnberg,654,0,476,375,33669,374.1,46,28,73,44,2,4,69,3,0.0,0.0,0.0,0.0,0,0,0,3.96,1.8199999999999998,4.14,3.9,4.07,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1011,Schalke 04,755,0,474,374,33466,371.9,37,23,60,35,2,3,57,4,0.0,0.0,0.0,0.0,0,0,0,2.66,1.15,3.83,2.57,3.73,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1011,St. Pauli,726,0,476,374,33546,372.9,34,23,57,31,3,3,60,5,0.0,0.0,0.0,0.0,0,0,0,2.44,1.63,4.08,2.25,3.88,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1011,Stuttgart,661,0,474,374,33446,371.8,60,35,95,54,6,8,64,4,0.0,0.0,0.0,0.0,0,0,0,3.85,2.76,6.62,3.6,6.37,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1011,Werder Bremen,674,0,464,374,33636,373.7,43,29,72,36,7,11,71,4,0.0,0.0,0.0,0.0,0,0,0,2.8,2.47,5.3100000000000005,2.44,4.93,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1011,Wolfsburg,729,0,469,374,33628,373.4,43,28,71,43,0,4,73,2,0.0,0.0,0.0,0.0,0,0,0,2.6199999999999997,1.21,3.82,2.6199999999999997,3.82,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1112,Augsburg,751,0,473,374,33641,373.9,36,28,64,32,4,5,66,2,0.0,0.0,0.0,0.0,0,0,0,4.1899999999999995,1.8800000000000001,6.07,3.61,5.49,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1112,Bayern Munich,537,0,469,374,33541,372.6,75,49,124,66,9,11,44,3,0.0,0.0,0.0,0.0,0,0,0,4.23,2.1,6.34,3.8200000000000003,5.92,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1112,Dortmund,563,0,474,374,33594,373.4,80,58,138,79,1,1,35,2,0.0,0.0,0.0,0.0,0,0,0,4.63,2.7399999999999998,7.359999999999999,4.59,7.32,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1112,Freiburg,765,0,470,374,33574,373.1,44,31,75,41,3,4,57,1,0.0,0.0,0.0,0.0,0,0,0,3.16,2.67,5.82,2.99,5.66,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1112,Gladbach,584,0,464,374,33650,373.9,49,35,84,46,3,3,51,1,0.0,0.0,0.0,0.0,0,0,0,2.09,1.55,3.67,1.99,3.57,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1112,Hamburger SV,629,0,470,374,33556,372.7,35,15,50,32,3,3,64,2,0.0,0.0,0.0,0.0,0,0,0,2.29,1.07,3.3600000000000003,2.15,3.2199999999999998,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1112,Hannover 96,594,0,466,374,33600,373.2,38,25,63,33,5,5,66,3,0.0,0.0,0.0,0.0,0,0,0,2.4499999999999997,1.26,3.71,2.2399999999999998,3.5,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1112,Hertha BSC,603,0,461,373,33324,370.5,37,25,62,36,1,2,74,8,0.0,0.0,0.0,0.0,0,0,0,1.95,1.1800000000000002,3.12,1.9100000000000001,3.09,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1112,Hoffenheim,634,0,467,374,33585,373.3,38,22,60,30,8,9,72,3,0.0,0.0,0.0,0.0,0,0,0,2.38,1.42,3.79,1.99,3.4000000000000004,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1112,Kaiserslautern,752,0,465,374,33577,373.3,21,15,36,20,1,1,71,4,0.0,0.0,0.0,0.0,0,0,0,2.64,0.97,3.61,2.6,3.58,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1112,Köln,638,0,473,374,33545,372.7,39,29,68,36,3,3,69,6,0.0,0.0,0.0,0.0,0,0,0,2.07,2.8600000000000003,4.91,1.9600000000000002,4.8,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1112,Leverkusen,604,0,459,374,33585,373.0,51,34,85,50,1,2,48,4,0.0,0.0,0.0,0.0,0,0,0,2.79,1.63,4.39,2.74,4.34,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1112,Mainz 05,684,0,475,374,33647,373.9,46,31,77,41,5,5,51,2,0.0,0.0,0.0,0.0,0,0,0,3.2399999999999998,2.4,5.67,2.96,5.38,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1112,Nürnberg,643,0,475,374,33565,373.0,38,27,65,35,3,3,74,2,0.0,0.0,0.0,0.0,0,0,0,2.1100000000000003,1.85,3.9499999999999997,2.02,3.86,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1112,Schalke 04,691,0,475,374,33595,373.0,74,50,124,68,6,7,65,2,0.0,0.0,0.0,0.0,0,0,0,3.77,2.87,6.64,3.58,6.45,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1112,Stuttgart,639,0,472,374,33599,373.2,63,42,105,58,5,5,67,4,0.0,0.0,0.0,0.0,0,0,0,3.5100000000000002,3.04,6.53,3.15,6.17,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1112,Werder Bremen,733,0,462,374,33488,372.0,49,37,86,46,3,3,67,5,0.0,0.0,0.0,0.0,0,0,0,3.2600000000000002,1.94,5.22,3.13,5.09,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1112,Wolfsburg,903,0,474,374,33595,373.1,44,36,80,42,2,2,67,4,0.0,0.0,0.0,0.0,0,0,0,3.41,2.45,5.85,3.3,5.75,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1213,Augsburg,748,0,476,374,33590,373.2,33,22,55,33,0,1,68,2,0.0,0.0,0.0,0.0,0,0,0,1.92,1.3599999999999999,3.28,1.92,3.28,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1213,Bayern Munich,610,0,468,374,33621,373.5,94,79,173,90,4,5,37,1,0.0,0.0,0.0,0.0,0,0,0,6.41,4.87,11.27,6.23,11.1,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1213,Dortmund,545,0,473,374,33478,371.9,81,63,144,76,5,7,43,4,0.0,0.0,0.0,0.0,0,0,0,4.33,3.79,8.129999999999999,4.11,7.91,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1213,Düsseldorf,727,0,470,374,33632,373.5,36,21,57,33,3,4,80,3,0.0,0.0,0.0,0.0,0,0,0,2.57,1.3699999999999999,3.94,2.39,3.76,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1213,Eint Frankfurt,675,0,468,374,33585,373.2,46,36,82,43,3,3,66,3,0.0,0.0,0.0,0.0,0,0,0,3.19,2.04,5.2299999999999995,3.09,5.13,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1213,Freiburg,632,0,464,375,33641,373.8,44,30,74,40,4,4,58,3,0.0,0.0,0.0,0.0,0,0,0,2.62,2.35,4.98,2.48,4.84,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1213,Gladbach,539,0,474,374,33623,373.5,44,29,73,40,4,4,57,1,0.0,0.0,0.0,0.0,0,0,0,3.24,1.5,4.72,2.85,4.34,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1213,Greuther Fürth,764,0,468,374,33437,371.4,24,19,43,23,1,4,82,6,0.0,0.0,0.0,0.0,0,0,0,2.56,2.18,4.79,2.52,4.74,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1213,Hamburger SV,613,0,473,374,33518,372.40000000000003,42,36,78,40,2,3,69,4,0.0,0.0,0.0,0.0,0,0,0,2.0700000000000003,1.54,3.58,1.99,3.5,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1213,Hannover 96,650,0,473,373,33484,372.0,59,41,100,53,6,6,81,4,0.0,0.0,0.0,0.0,0,0,0,5.0,2.5,7.49,4.62,7.11,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1213,Hoffenheim,768,0,471,374,33507,372.4,41,31,72,36,5,5,78,5,0.0,0.0,0.0,0.0,0,0,0,3.0700000000000003,1.6300000000000001,4.73,2.75,4.4,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1213,Leverkusen,569,0,467,374,33630,373.9,65,51,116,61,4,8,61,2,0.0,0.0,0.0,0.0,0,0,0,2.73,3.73,6.47,2.61,6.3500000000000005,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,1213,Mainz 05,751,0,473,373,33482,371.8,42,26,68,38,4,5,73,4,0.0,0.0,0.0,0.0,0,0,0,3.88,1.3900000000000001,5.25,3.71,5.1000000000000005,0.0,0.0,0.0,0.0,0.0
